# omega0=1, alpha=0.20
# theta0=-0.80, theta_dot0=0.12
# t_start=0.00, t_end=150.00, h=0.01
#   t          x(t)                 v(t)       
9.047786842339410e+01 -1.736985835463299e+01 -1.102210910748424e+00
9.059210815625197e+01 -1.749559823911555e+01 -1.098281775504715e+00
9.070634788910984e+01 -1.762057698253102e+01 -1.088679475068778e+00
9.082058762196770e+01 -1.774407877280825e+01 -1.072246224993312e+00
9.093482735482557e+01 -1.786526615164895e+01 -1.048020047149958e+00
9.104906708768344e+01 -1.798320566244204e+01 -1.015290944523928e+00
9.116330682054131e+01 -1.809689936853830e+01 -9.736464365292458e-01
9.127754655339918e+01 -1.820532068661799e+01 -9.230007565983276e-01
9.139178628625704e+01 -1.830745243470147e+01 -8.636040260523611e-01
9.150602601911491e+01 -1.840232472514717e+01 -7.960304526354779e-01
9.162026575197278e+01 -1.848905038982956e+01 -7.211474682715372e-01
9.173450548483065e+01 -1.856685598621506e+01 -6.400700916392903e-01
9.184874521768852e+01 -1.863510701354895e+01 -5.541062065979365e-01
9.196298495054639e+01 -1.869332664392405e+01 -4.646987019519100e-01
9.207722468340425e+01 -1.874120791626837e+01 -3.733696402521580e-01
9.219146441626212e+01 -1.877861985229057e+01 -2.816701539801872e-01
9.230570414911999e+01 -1.880560827746412e+01 -1.911380352401826e-01
9.241994388197786e+01 -1.882239226029499e+01 -1.032633795963061e-01
9.253418361483573e+01 -1.882935705064079e+01 -1.946143568507491e-02
9.264842334769359e+01 -1.882704425651008e+01 5.894887538678102e-02
9.276266308055146e+01 -1.881613980903074e+01 1.307624758722210e-01
9.287690281340933e+01 -1.879746008171565e+01 1.949031311640633e-01
9.299114254626720e+01 -1.877193639342418e+01 2.504368452192505e-01
9.310538227912507e+01 -1.874059805730079e+01 2.965839090602089e-01
9.321962201198293e+01 -1.870455414469811e+01 3.327292459581924e-01
9.333386174484080e+01 -1.866497420117978e+01 3.584302553401378e-01
9.344810147769867e+01 -1.862306825591357e+01 3.734211769695344e-01
9.356234121055654e+01 -1.858006657384427e+01 3.776131100775189e-01
9.367658094341441e+01 -1.853719967952403e+01 3.710891996690558e-01
9.379082067627228e+01 -1.849567920654560e+01 3.540950594692914e-01
9.390506040913014e+01 -1.845668008335444e+01 3.270251164788611e-01
9.401930014198801e+01 -1.842132445565516e+01 2.904061055462040e-01
9.413353987484588e+01 -1.839066758251280e+01 2.448793036890853e-01
9.424777960770375e+01 -1.836568575272500e+01 1.911832053703419e-01
9.436201934056162e+01 -1.834726608007452e+01 1.301381851558143e-01
9.447625907341948e+01 -1.833619787974625e+01 6.263430320371327e-02
9.459049880627735e+01 -1.833316522718258e+01 -1.037715641445525e-02
9.470473853913522e+01 -1.833874027062096e+01 -8.788848885723997e-02
9.481897827199309e+01 -1.835337691644652e+01 -1.688374751848749e-01
9.493321800485096e+01 -1.837740463098958e+01 -2.521077971456404e-01
9.504745773770883e+01 -1.841102229467098e+01 -3.365298981688103e-01
9.516169747056669e+01 -1.845429228830442e+01 -4.208845876370524e-01
9.527593720342456e+01 -1.850713526286783e+01 -5.039117967277168e-01
9.539017693628243e+01 -1.856932631032316e+01 -5.843266779393701e-01
9.550441666914030e+01 -1.864049347240789e+01 -6.608446251674382e-01
9.561865640199817e+01 -1.872011964864839e+01 -7.322157423029361e-01
9.573289613485603e+01 -1.880754894608236e+01 -7.972678475876013e-01
9.584713586771390e+01 -1.890199831416248e+01 -8.549554221485346e-01
9.596137560057177e+01 -1.900257491657304e+01 -9.044102714383023e-01
9.607561533342964e+01 -1.910829913213855e+01 -9.449884350722707e-01
9.618985506628751e+01 -1.921813241781901e+01 -9.763074257407393e-01
9.630409479914537e+01 -1.933100861319938e+01 -9.982684569478851e-01
9.641833453200324e+01 -1.944586674003971e+01 -1.011059957606797e+00
9.653257426486111e+01 -1.956168306133031e+01 -1.015141111948300e+00
9.664681399771898e+01 -1.967750017707293e+01 -1.011206912480423e+00
9.676105373057685e+01 -1.979245125030698e+01 -1.000138681161878e+00
9.687529346343472e+01 -1.990577801388224e+01 -9.829456912845341e-01
9.698953319629258e+01 -2.001684189733547e+01 -9.607041313725134e-01
9.710377292915045e+01 -2.012512830972876e+01 -9.344992020295844e-01
9.721801266200832e+01 -2.023024471005431e+01 -9.053748802532878e-01
9.733225239486619e+01 -2.033191352103337e+01 -8.742942071485038e-01
9.744649212772406e+01 -2.042996116921528e+01 -8.421112410188698e-01
9.756073186058192e+01 -2.052430457815920e+01 -8.095543627272213e-01
9.767497159343979e+01 -2.061493634217615e+01 -7.772195838533181e-01
9.778921132629766e+01 -2.070190961639421e+01 -7.455719232562935e-01
9.790345105915553e+01 -2.078532352370399e+01 -7.149527264135042e-01
9.801769079201340e+01 -2.086530963973739e+01 -6.855909006938681e-01
9.813193052487127e+01 -2.094201990009639e+01 -6.576163163738709e-01
9.824617025772913e+01 -2.101561609415382e+01 -6.310739808952066e-01
9.836040999058700e+01 -2.108626097183372e+01 -6.059379616205804e-01
9.847464972344487e+01 -2.115411089222919e+01 -5.821243658963262e-01
9.858888945630274e+01 -2.121930988037979e+01 -5.595029645167083e-01
9.870312918916061e+01 -2.128198492410609e+01 -5.379072594895536e-01
9.881736892201847e+01 -2.134224232948266e+01 -5.171429528668076e-01
9.893160865487634e+01 -2.140016495504516e+01 -4.969948788132738e-01
9.904584838773421e+01 -2.145581015598304e+01 -4.772325261684496e-01
9.916008812059208e+01 -2.150920828632741e+01 -4.576143132895977e-01
9.927432785344995e+01 -2.156036162651054e+01 -4.378907893822936e-01
9.938856758630781e+01 -2.160924362352601e+01 -4.178069335677015e-01
9.950280731916568e+01 -2.165579834980287e+01 -3.971037096879898e-01
9.961704705202355e+01 -2.169994010387165e+01 -3.755190149726470e-01
9.973128678488142e+01 -2.174155309033922e+01 -3.527881367218117e-01
9.984552651773929e+01 -2.178049112824394e+01 -3.286438048483421e-01
9.995976625059716e+01 -2.181657734533591e+01 -3.028159006869900e-01
1.000740059834550e+02 -2.184960382115011e+01 -2.750308549010066e-01
1.001882457163129e+02 -2.187933114394881e+01 -2.450107405394384e-01
1.003024854491708e+02 -2.190548784585672e+01 -2.124720424435877e-01
1.004167251820286e+02 -2.192776967709894e+01 -1.771240627644170e-01
1.005309649148865e+02 -2.194583867467995e+01 -1.386669064179555e-01
1.006452046477444e+02 -2.195932197389905e+01 -9.678898280220968e-02
1.007594443806022e+02 -2.196781030396719e+01 -5.116396513911216e-02
1.008736841134601e+02 -2.197085610341759e+01 -1.447172151238246e-03
1.009879238463180e+02 -2.196797118951243e+01 5.272861349776624e-02
1.011021635791758e+02 -2.195862392206233e+01 1.117577882062158e-01
1.012164033120337e+02 -2.194223582114143e+01 1.760667894160117e-01
1.013306430448916e+02 -2.191817763735213e+01 2.461187186298824e-01
1.014448827777494e+02 -2.188576494268826e+01 3.224169484105105e-01
1.015591225106073e+02 -2.184425342354163e+01 4.055064764441881e-01
1.016733622434652e+02 -2.179283423356231e+01 4.959711446115909e-01
1.017876019763230e+02 -2.173063002676817e+01 5.944239641139003e-01
1.019018417091809e+02 -2.165669266912819e+01 7.014866456809425e-01
1.020160814420388e+02 -2.157000415004049e+01 8.177530397850296e-01
1.021303211748967e+02 -2.146948290688981e+01 9.437296698025803e-01
1.022445609077545e+02 -2.135399863377769e+01 1.079745239136724e+00
1.023588006406124e+02 -2.122239960671780e+01 1.225820654937328e+00
1.024730403734703e+02 -2.107355744154683e+01 1.381493088566672e+00
1.025872801063281e+02 -2.090643462947538e+01 1.545594001996827e+00
1.027015198391860e+02 -2.072017951061305e+01 1.715994615788023e+00
1.028157595720439e+02 -2.051425058929445e+01 1.889355262339917e+00
1.029299993049017e+02 -2.028856618137742e+01 2.060946824576336e+00
1.030442390377596e+02 -2.004366565749483e+01 2.224645343114604e+00
1.031584787706175e+02 -1.978085582765745e+01 2.373216310128877e+00
1.032727185034753e+02 -1.950230383656770e+01 2.498975350211241e+00
1.033869582363332e+02 -1.921103293052962e+01 2.594814344883187e+00
1.035011979691911e+02 -1.891078723727883e+01 2.655426734193857e+00
1.036154377020489e+02 -1.860575971436779e+01 2.678416905028772e+00
1.037296774349068e+02 -1.830021733846867e+01 2.664935217380898e+00
1.038439171677647e+02 -1.799809301983149e+01 2.619605493639054e+00
1.039581569006225e+02 -1.770262663960431e+01 2.549763516033039e+00
1.040723966334804e+02 -1.741612082122028e+01 2.464267482737680e+00
1.041866363663383e+02 -1.713983963250685e+01 2.372245231307637e+00
1.043008760991961e+02 -1.687403899096183e+01 2.282079582283145e+00
1.044151158320540e+02 -1.661809176853732e+01 2.200774607492265e+00
1.045293555649119e+02 -1.637066353262625e+01 2.133690943565376e+00
1.046435952977697e+02 -1.612990217067746e+01 2.084546327066979e+00
1.047578350306276e+02 -1.589361842825119e+01 2.055553624246214e+00
1.048720747634855e+02 -1.565944812448624e+01 2.047588471355815e+00
1.049863144963434e+02 -1.542499709428119e+01 2.060315428939279e+00
1.051005542292012e+02 -1.518797585192957e+01 2.092239082830999e+00
1.052147939620591e+02 -1.494633286659676e+01 2.140679755780349e+00
1.053290336949170e+02 -1.469839363900188e+01 2.201703645764571e+00
1.054432734277748e+02 -1.444300770088509e+01 2.270066065389493e+00
1.055575131606327e+02 -1.417969745698835e+01 2.339251470640494e+00
1.056717528934906e+02 -1.390879239081043e+01 2.401705053831074e+00
1.057859926263484e+02 -1.363152206702616e+01 2.449331137130100e+00
1.059002323592063e+02 -1.335003601169617e+01 2.474268728990520e+00
1.060144720920642e+02 -1.306732316366001e+01 2.469848163811570e+00
1.061287118249220e+02 -1.278702115472597e+01 2.431521432247000e+00
1.062429515577799e+02 -1.251313327808137e+01 2.357505419698553e+00
1.063571912906378e+02 -1.224969876681483e+01 2.248932553342552e+00
1.064714310234956e+02 -1.200047726123558e+01 2.109459416971929e+00
1.065856707563535e+02 -1.176870337520249e+01 1.944465731290181e+00
1.066999104892114e+02 -1.155694462474630e+01 1.760090535379514e+00
1.068141502220692e+02 -1.136706663956219e+01 1.562353705477485e+00
1.069283899549271e+02 -1.120028565187179e+01 1.356523625325077e+00
1.070426296877850e+02 -1.105727641604036e+01 1.146778438025597e+00
1.071568694206428e+02 -1.093830364612083e+01 9.361218001305011e-01
1.072711091535007e+02 -1.084335224254808e+01 7.264741466893408e-01
1.073853488863586e+02 -1.077224095409817e+01 5.188593447818617e-01
1.074995886192165e+02 -1.072471227271448e+01 3.136260863028908e-01
1.076138283520743e+02 -1.070049688547783e+01 1.106677952690648e-01
1.077280680849322e+02 -1.069935390985514e+01 -9.037454146026491e-02
1.078423078177901e+02 -1.072108905846117e+01 -2.899282968615585e-01
1.079565475506479e+02 -1.076555259238098e+01 -4.883181758433686e-01
1.080707872835058e+02 -1.083261811224127e+01 -6.856005784581881e-01
1.081850270163637e+02 -1.092214246938009e+01 -8.813983069887422e-01
1.082992667492215e+02 -1.103390685448062e+01 -1.074737426599256e+00
1.084135064820794e+02 -1.116753991678063e+01 -1.263899054079212e+00
1.085277462149373e+02 -1.132242601589905e+01 -1.446313053314976e+00
1.086419859477951e+02 -1.149760563983637e+01 -1.618535136954424e+00
1.087562256806530e+02 -1.169168035434226e+01 -1.776357538917960e+00
1.088704654135109e+02 -1.190274020519473e+01 -1.915097017909190e+00
1.089847051463687e+02 -1.212833501553056e+01 -2.030073596928504e+00
1.090989448792266e+02 -1.236550957814018e+01 -2.117237777925036e+00
1.092131846120845e+02 -1.261091407586028e+01 -2.173837002114843e+00
1.093274243449423e+02 -1.286098548423425e+01 -2.198963970291418e+00
1.094416640778002e+02 -1.311217732536420e+01 -2.193832955794535e+00
1.095559038106581e+02 -1.336120085432193e+01 -2.161697644596694e+00
1.096701435435159e+02 -1.360523685822818e+01 -2.107431629066423e+00
1.097843832763738e+02 -1.384208562061350e+01 -2.036891144034565e+00
1.098986230092317e+02 -1.407023949972259e+01 -1.956225328135807e+00
1.100128627420896e+02 -1.428888094993420e+01 -1.871280879692478e+00
1.101271024749474e+02 -1.449782237080618e+01 -1.787187426269262e+00
1.102413422078053e+02 -1.469741006819471e+01 -1.708142006678265e+00
1.103555819406632e+02 -1.488841364240735e+01 -1.637361589776481e+00
1.104698216735210e+02 -1.507191702503494e+01 -1.577149861649034e+00
1.105840614063789e+02 -1.524922102963357e+01 -1.529023602447635e+00
1.106983011392368e+02 -1.542176159593529e+01 -1.493854968675135e+00
1.108125408720946e+02 -1.559104373423519e+01 -1.472000336075657e+00
1.109267806049525e+02 -1.575858857867581e+01 -1.463399068226838e+00
1.110410203378104e+02 -1.592588962445972e+01 -1.467634914155079e+00
1.111552600706682e+02 -1.609437377054788e+01 -1.483958951902538e+00
1.112694998035261e+02 -1.626536291890069e+01 -1.511277203551809e+00
1.113837395363840e+02 -1.644003243888593e+01 -1.548109537691132e+00
1.114979792692418e+02 -1.661936377337485e+01 -1.592530313352625e+00
1.116122190020997e+02 -1.680408991991155e+01 -1.642105983321658e+00
1.117264587349576e+02 -1.699463456961663e+01 -1.693850367370667e+00
1.118406984678154e+02 -1.719104834928831e+01 -1.744223232633134e+00
1.119549382006733e+02 -1.739294868890337e+01 -1.789199610781885e+00
1.120691779335312e+02 -1.759947277482133e+01 -1.824432458613247e+00
1.121834176663890e+02 -1.780925490409996e+01 -1.845516769347987e+00
1.122976573992469e+02 -1.802043916591978e+01 -1.848338768349496e+00
1.124118971321048e+02 -1.823073482347677e+01 -1.829464232433448e+00
1.125261368649627e+02 -1.843751501875967e+01 -1.786495647614374e+00
1.126403765978205e+02 -1.863795079411897e+01 -1.718321268570190e+00
1.127546163306784e+02 -1.882916444855437e+01 -1.625197674138772e+00
1.128688560635363e+02 -1.900838171836206e+01 -1.508647604162949e+00
1.129830957963941e+02 -1.917306291067668e+01 -1.371202066834983e+00
1.130973355292520e+02 -1.932099866043208e+01 -1.216051518342970e+00
1.132115752621099e+02 -1.945036433340108e+01 -1.046683215070995e+00
1.133258149949677e+02 -1.955973544170010e+01 -8.665703216360890e-01
1.134400547278256e+02 -1.964807252600209e+01 -6.789524124373324e-01
1.135542944606835e+02 -1.971468684761846e+01 -4.867188376462011e-01
1.136685341935413e+02 -1.975919822523902e+01 -2.923848718824019e-01
1.137827739263992e+02 -1.978149443304624e+01 -9.813875584886002e-02
1.138970136592571e+02 -1.978169881358376e+01 9.406572912378036e-02
1.140112533921149e+02 -1.976014991523021e+01 2.823950541100073e-01
1.141254931249728e+02 -1.971739440823650e+01 4.650208883288897e-01
1.142397328578307e+02 -1.965419232378661e+01 6.400222468332510e-01
1.143539725906885e+02 -1.957153170954415e+01 8.053210711622146e-01
1.144682123235464e+02 -1.947064803032503e+01 9.586658202408352e-01
1.145824520564043e+02 -1.935304213096989e+01 1.097674564685380e+00
1.146966917892621e+02 -1.922048958637344e+01 1.219942808278258e+00
1.148109315221200e+02 -1.907503422284328e+01 1.323210835111879e+00
1.149251712549779e+02 -1.891895995345233e+01 1.405571645993767e+00
1.150394109878358e+02 -1.875473804283113e+01 1.465686757581201e+00
1.151536507206936e+02 -1.858495122924872e+01 1.502968390985910e+00
1.152678904535515e+02 -1.841220091248221e+01 1.517687777089855e+00
1.153821301864094e+02 -1.823900757873280e+01 1.510982363369385e+00
1.154963699192672e+02 -1.806771654369322e+01 1.484756687797115e+00
1.156106096521251e+02 -1.790042030999285e+01 1.441495496097734e+00
1.157248493849830e+02 -1.773890561622515e+01 1.384025280785738e+00
1.158390891178408e+02 -1.758462864701920e+01 1.315266664313895e+00
1.159533288506987e+02 -1.743871723501952e+01 1.238014719960517e+00
1.160675685835566e+02 -1.730199534075764e+01 1.154771388589433e+00
1.161818083164144e+02 -1.717502319856118e+01 1.067639154497098e+00
1.162960480492723e+02 -1.705814622319950e+01 9.782726309908886e-01
1.164102877821302e+02 -1.695154664785052e+01 8.878769190423862e-01
1.165245275149880e+02 -1.685529334858732e+01 7.972386039256151e-01
1.166387672478459e+02 -1.676938691956365e+01 7.067758171656345e-01
1.167530069807038e+02 -1.669379848008646e+01 6.165963355140814e-01
1.168672467135616e+02 -1.662850177307375e+01 5.265558912560546e-01
1.169814864464195e+02 -1.657349883177515e+01 4.363118844553685e-01
1.170957261792774e+02 -1.652883989564025e+01 3.453701226182961e-01
1.172099659121352e+02 -1.649463842017756e+01 2.531239857496844e-01
1.173242056449931e+02 -1.647108202103563e+01 1.588866170176780e-01
1.174384453778510e+02 -1.645844007560788e+01 6.191753201859158e-02
1.175526851107089e+02 -1.645706851330811e+01 -3.855440967077679e-02
1.176669248435667e+02 -1.646741207743061e+01 -1.433092748054706e-01
1.177811645764246e+02 -1.649000404198233e+01 -2.531127127824109e-01
1.178954043092825e+02 -1.652546301122901e+01 -3.686876140666464e-01
1.180096440421403e+02 -1.657448600955105e+01 -4.906767923770551e-01
1.181238837749982e+02 -1.663783658122918e+01 -6.195921448284022e-01
1.182381235078561e+02 -1.671632607889986e+01 -7.557454403733559e-01
1.183523632407139e+02 -1.681078577908356e+01 -8.991562973333760e-01
1.184666029735718e+02 -1.692202704411680e+01 -1.049434772641989e+00
1.185808427064297e+02 -1.705078667464745e+01 -1.205640338598629e+00
1.186950824392875e+02 -1.719765521805740e+01 -1.366127049869150e+00
1.188093221721454e+02 -1.736298778860860e+01 -1.528397197829675e+00
1.189235619050033e+02 -1.754680040673383e+01 -1.689002016687148e+00
1.190378016378611e+02 -1.774866022926111e+01 -1.843544241753055e+00
1.191520413707190e+02 -1.796758488684610e+01 -1.986845219923745e+00
1.192662811035769e+02 -1.820197284704080e+01 -2.113326739040573e+00
1.193805208364347e+02 -1.844959028320723e+01 -2.217614131433590e+00
1.194947605692926e+02 -1.870763669117371e+01 -2.295293518000611e+00
1.196090003021505e+02 -1.897289907267466e+01 -2.343674628919399e+00
1.197232400350083e+02 -1.924198426886165e+01 -2.362362915266161e+00
1.198374797678662e+02 -1.951159721774131e+01 -2.353469314842445e+00
1.199517195007241e+02 -1.977881850079574e+01 -2.321387657817233e+00
1.200659592335819e+02 -2.004133430348981e+01 -2.272205833824877e+00
1.201801989664398e+02 -2.029758603955652e+01 -2.212921637706665e+00
1.202944386992977e+02 -2.054682883097756e+01 -2.150662384084415e+00
1.204086784321556e+02 -2.078910867379924e+01 -2.092060490534918e+00
1.205229181650134e+02 -2.102518083150785e+01 -2.042853047553132e+00
1.206371578978713e+02 -2.125639506289036e+01 -2.007694702762241e+00
1.207513976307292e+02 -2.148456895364776e+01 -1.990124330072928e+00
1.208656373635870e+02 -2.171186260031822e+01 -1.992609322417213e+00
1.209798770964449e+02 -2.194065936214209e+01 -2.016596949653892e+00
1.210941168293028e+02 -2.217345021251662e+01 -2.062518618480828e+00
1.212083565621606e+02 -2.241271417637790e+01 -2.129713306337716e+00
1.213225962950185e+02 -2.266078479650844e+01 -2.216260110464346e+00
1.214368360278764e+02 -2.291969306985417e+01 -2.318740194993209e+00
1.215510757607342e+02 -2.319098184529205e+01 -2.431989472634033e+00
1.216653154935921e+02 -2.347549651544400e+01 -2.548953877332179e+00
1.217795552264500e+02 -2.377317238764881e+01 -2.660804642353205e+00
1.218937949593078e+02 -2.408285809837232e+01 -2.757478413953862e+00
1.220080346921657e+02 -2.440222995744662e+01 -2.828732114579062e+00
1.221222744250236e+02 -2.472785303877709e+01 -2.865622556049114e+00
1.222365141578814e+02 -2.505542100862364e+01 -2.862082883494190e+00
1.223507538907393e+02 -2.538015837570130e+01 -2.816104037645773e+00
1.224649936235972e+02 -2.569731327180180e+01 -2.730084046964955e+00
1.225792333564550e+02 -2.600263403426908e+01 -2.610204578626411e+00
1.226934730893129e+02 -2.629272892491154e+01 -2.465075909928332e+00
1.228077128221708e+02 -2.656525180727417e+01 -2.304131850617790e+00
1.229219525550287e+02 -2.681891320380409e+01 -2.136242453399665e+00
1.230361922878865e+02 -2.705335923183756e+01 -1.968812193364266e+00
1.231504320207444e+02 -2.726897782701455e+01 -1.807398560940215e+00
1.232646717536023e+02 -2.746668590971015e+01 -1.655733302398671e+00
1.233789114864601e+02 -2.764773404289814e+01 -1.515980136874393e+00
1.234931512193180e+02 -2.781354697534173e+01 -1.389085165774648e+00
1.236073909521759e+02 -2.796560475893516e+01 -1.275125225763969e+00
1.237216306850337e+02 -2.810536106424470e+01 -1.173605905030776e+00
1.238358704178916e+02 -2.823419180688468e+01 -1.083693460996510e+00
1.239501101507495e+02 -2.835336656004852e+01 -1.004383146553667e+00
1.240643498836073e+02 -2.846403604569719e+01 -9.346144019151393e-01
1.241785896164652e+02 -2.856723033909851e+01 -8.733452409556900e-01
1.242928293493231e+02 -2.866386378527859e+01 -8.195970792881134e-01
1.244070690821809e+02 -2.875474379233241e+01 -7.724791015465359e-01
1.245213088150388e+02 -2.884058157560938e+01 -7.311990151329315e-01
1.246355485478967e+02 -2.892200359424997e+01 -6.950650950348354e-01
1.247497882807545e+02 -2.899956289082957e+01 -6.634829012770931e-01
1.248640280136124e+02 -2.907374986337264e+01 -6.359489244486042e-01
1.249782677464703e+02 -2.914500220824386e+01 -6.120426148749106e-01
1.250925074793281e+02 -2.921371390520883e+01 -5.914176999782098e-01
1.252067472121860e+02 -2.928024319672438e+01 -5.737933246088287e-01
1.253209869450439e+02 -2.934491955979723e+01 -5.589453074419315e-01
1.254352266779018e+02 -2.940804969279514e+01 -5.466976534079795e-01
1.255494664107596e+02 -2.946992254981607e+01 -5.369143693360499e-01
1.256637061436175e+02 -2.953081345732150e+01 -5.294915779188738e-01
1.257779458764754e+02 -2.959098734556001e+01 -5.243499004450041e-01
1.258921856093332e+02 -2.965070112343840e+01 -5.214270726675270e-01
1.260064253421911e+02 -2.971020522171456e+01 -5.206707650109016e-01
1.261206650750490e+02 -2.976974432694482e+01 -5.220315945268714e-01
1.262349048079068e+02 -2.982955732845899e+01 -5.254563394790197e-01
1.263491445407647e+02 -2.988987650350906e+01 -5.308813968894850e-01
1.264633842736226e+02 -2.995092597227370e+01 -5.382265579166422e-01
1.265776240064804e+02 -3.001291946512800e+01 -5.473892145870077e-01
1.266918637393383e+02 -3.007605745990180e+01 -5.582391527491796e-01
1.268061034721962e+02 -3.014052376693715e+01 -5.706141278667327e-01
1.269203432050540e+02 -3.020648166447591e+01 -5.843164589378267e-01
1.270345829379119e+02 -3.027406971564392e+01 -5.991109065130802e-01
1.271488226707698e+02 -3.034339742978732e+01 -6.147241171252740e-01
1.272630624036276e+02 -3.041454096309957e+01 -6.308459109520513e-01
1.273773021364855e+02 -3.048753908341003e+01 -6.471326543301442e-01
1.274915418693434e+02 -3.056238964787696e+01 -6.632128868428198e-01
1.276057816022012e+02 -3.063904685566575e+01 -6.786952597855781e-01
1.277200213350591e+02 -3.071741953577852e+01 -6.931786892742213e-01
1.278342610679170e+02 -3.079737070872567e+01 -7.062644401691549e-01
1.279485008007749e+02 -3.087871861664133e+01 -7.175696513665492e-01
1.280627405336327e+02 -3.096123934886073e+01 -7.267416116998937e-01
1.281769802664906e+02 -3.104467110099058e+01 -7.334719273519199e-01
1.282912199993484e+02 -3.112872000061878e+01 -7.375096166144390e-01
1.284054597322063e+02 -3.121306732082445e+01 -7.386721522694120e-01
1.285196994650642e+02 -3.129737779481898e+01 -7.368535616467756e-01
1.286339391979220e+02 -3.138130865359352e+01 -7.320288899024239e-01
1.287481789307799e+02 -3.146451894461753e+01 -7.242546158327694e-01
1.288624186636378e+02 -3.154667866172867e+01 -7.136649480427445e-01
1.289766583964957e+02 -3.162747722817423e+01 -7.004642784116641e-01
1.290908981293535e+02 -3.170663092485251e+01 -6.849163832410140e-01
1.292051378622114e+02 -3.178388893771970e+01 -6.673312006192390e-01
1.293193775950693e+02 -3.185903780184562e+01 -6.480501497052730e-01
1.294336173279271e+02 -3.193190413255080e+01 -6.274309857216768e-01
1.295478570607850e+02 -3.200235564434445e+01 -6.058331125513292e-01
1.296620967936429e+02 -3.207030055576376e+01 -5.836041252931609e-01
1.297763365265007e+02 -3.213568555547195e+01 -5.610681575769423e-01
1.298905762593586e+02 -3.219849255838914e+01 -5.385163935016563e-01
1.300048159922165e+02 -3.225873450979338e+01 -5.161998982876542e-01
1.301190557250743e+02 -3.231645050246760e+01 -4.943247444322165e-01
1.302332954579322e+02 -3.237170046104158e+01 -4.730492723842129e-01
1.303475351907901e+02 -3.242455962346764e+01 -4.524832299734946e-01
1.304617749236479e+02 -3.247511301689331e+01 -4.326884806522884e-01
1.305760146565058e+02 -3.252345008836876e+01 -4.136809508943791e-01
1.306902543893637e+02 -3.256965961334525e+01 -3.954334939707101e-01
1.308044941222215e+02 -3.261382496935801e+01 -3.778793727188413e-01
1.309187338550794e+02 -3.265601983033373e+01 -3.609161006567242e-01
1.310329735879373e+02 -3.269630430957228e+01 -3.444094230782912e-01
1.311472133207951e+02 -3.273472155700099e+01 -3.281972633961202e-01
1.312614530536530e+02 -3.277129479877220e+01 -3.120935022145362e-01
1.313756927865109e+02 -3.280602479441221e+01 -2.958914958930731e-01
1.314899325193688e+02 -3.283888767815284e+01 -2.793672770890637e-01
1.316041722522266e+02 -3.286983314637938e+01 -2.622824119879072e-01
1.317184119850845e+02 -3.289878295193096e+01 -2.443865180881994e-01
1.318326517179424e+02 -3.292562966797968e+01 -2.254194731861053e-01
1.319468914508002e+02 -3.295023568916552e+01 -2.051133713897624e-01
1.320611311836581e+02 -3.297243244544056e+01 -1.831943064179387e-01
1.321753709165160e+02 -3.299201981463839e+01 -1.593840869212064e-01
1.322896106493738e+02 -3.300876573318523e+01 -1.334020139009198e-01
1.324038503822317e+02 -3.302240602074851e+01 -1.049668772194484e-01
1.325180901150896e+02 -3.303264445419275e+01 -7.379935729415187e-02
1.326323298479474e+02 -3.303915314925343e+01 -3.962504969312530e-02
1.327465695808053e+02 -3.304157333513488e+01 -2.178364368047072e-03
1.328608093136632e+02 -3.303951663801465e+01 3.879241332138507e-02
1.329750490465210e+02 -3.303256702423290e+01 8.351857824105438e-02
1.330892887793789e+02 -3.302028359240327e+01 1.322026275532932e-01
1.332035285122368e+02 -3.300220444472108e+01 1.850076841803070e-01
1.333177682450946e+02 -3.297785190909763e+01 2.420443685961477e-01
1.334320079779525e+02 -3.294673942131726e+01 3.033548240033983e-01
1.335462477108104e+02 -3.290838040346124e+01 3.688937311766067e-01
1.336604874436682e+02 -3.286229948110122e+01 4.385063883409029e-01
1.337747271765261e+02 -3.280804635264688e+01 5.119043186151245e-01
1.338889669093840e+02 -3.274521254053777e+01 5.886394415959372e-01
1.340032066422418e+02 -3.267345109276733e+01 6.680786301259684e-01
1.341174463750997e+02 -3.259249904081713e+01 7.493814534783613e-01
1.342316861079576e+02 -3.250220203810189e+01 8.314849994276862e-01
1.343459258408155e+02 -3.240254009847201e+01 9.131006805033899e-01
1.344601655736733e+02 -3.229365275302868e+01 9.927285468394731e-01
1.345744053065312e+02 -3.217586131446621e+01 1.068694418463818e+00
1.346886450393891e+02 -3.204968540257065e+01 1.139213651292189e+00
1.348028847722469e+02 -3.191585061049160e+01 1.202482240005001e+00
1.349171245051048e+02 -3.177528436491376e+01 1.256791290618886e+00
1.350313642379627e+02 -3.162909780168595e+01 1.300655315385004e+00
1.351456039708205e+02 -3.147855287712883e+01 1.332939612182131e+00
1.352598437036784e+02 -3.132501582427764e+01 1.352968884636324e+00
1.353740834365363e+02 -3.116990011330738e+01 1.360599743620418e+00
1.354883231693941e+02 -3.101460383025959e+01 1.356244404840479e+00
1.356025629022520e+02 -3.086044740021325e+01 1.340840977493222e+00
1.357168026351099e+02 -3.070861756914339e+01 1.315775166221193e+00
1.358310423679677e+02 -3.056012251720880e+01 1.282766382439035e+00
1.359452821008256e+02 -3.041576117858367e+01 1.243736060101033e+00
1.360595218336835e+02 -3.027610773826372e+01 1.200676526027646e+00
1.361737615665413e+02 -3.014151033064901e+01 1.155535625934897e+00
