# m=1, k=39.4784, p=2
# x0=0, v0=1
# t_start=0, t_end=25, h=0.001
#   t          x(t)               v(t)               KE(t)              PE(x(t)) 
19.5200  9.647384457674449e-21  -2.142142061059232e-20  2.294386304879547e-40  1.837168172111399e-39
19.5300  9.435530993338250e-21  -2.095101309368791e-20  2.194724748259412e-40  1.757366859047335e-39
19.5400  9.228329763040007e-21  -2.049093557477863e-20  2.099392203648641e-40  1.681031886007784e-39
19.5500  9.025678605214359e-21  -2.004096121042607e-20  2.008200631189013e-40  1.608012685129833e-39
19.5600  8.827477601731109e-21  -1.960086813860093e-20  1.920970158934105e-40  1.538165228786434e-39
19.5700  8.633629028630114e-21  -1.917043936929275e-20  1.837528728058647e-40  1.471351745497329e-39
19.5800  8.444037307937997e-21  -1.874946267752206e-20  1.757711753478964e-40  1.407440448179976e-39
19.5900  8.258608960542998e-21  -1.833773049870177e-20  1.681361799215086e-40  1.346305274204501e-39
19.6000  8.077252560104619e-21  -1.793503982629646e-20  1.608328267854201e-40  1.287825636739893e-39
19.6100  7.899878687975438e-21  -1.754119211172901e-20  1.538467103502920e-40  1.231886186901016e-39
19.6200  7.726399889112814e-21  -1.715599316648532e-20  1.471640507642454e-40  1.178376586227277e-39
19.6300  7.556730628958761e-21  -1.677925306636867e-20  1.407716667326212e-40  1.127191289044162e-39
19.6400  7.390787251266702e-21  -1.641078605785672e-20  1.346569495183722e-40  1.078229334278355e-39
19.6500  7.228487936854378e-21  -1.605041046651481e-20  1.288078380718041e-40  1.031394146315831e-39
19.6600  7.069752663262497e-21  -1.569794860742053e-20  1.232127952406082e-40  9.865933445100829e-40
19.6700  6.914503165299267e-21  -1.535322669755531e-20  1.178607850132626e-40  9.437385609647713e-40
19.6800  6.762662896451374e-21  -1.501607477011982e-20  1.127412507509146e-40  9.027452662313743e-40
19.6900  6.614156991142356e-21  -1.468632659073110e-20  1.078440943648076e-40  8.635326025780315e-40
19.7000  6.468912227819763e-21  -1.436381957545980e-20  1.031596563981811e-40  8.260232245007067e-40
19.7100  6.326856992852922e-21  -1.404839471066750e-20  9.867869697335536e-41  7.901431461620917e-40
19.7200  6.187921245223487e-21  -1.373989647460418e-20  9.439237756642026e-41  7.558215954573253e-40
19.7300  6.052036481991384e-21  -1.343817276072751e-20  9.029224357357945e-41  7.229908744186786e-40
19.7400  5.919135704519104e-21  -1.314307480270598e-20  8.637020763476239e-41  6.915862256838608e-40
19.7500  5.789153385437696e-21  -1.285445710106892e-20  8.261853368161058e-41  6.615457047645571e-40
19.7600  5.662025436338190e-21  -1.257217735146734e-20  7.902982167837419e-41  6.328100578632559e-40
19.7700  5.537689176172492e-21  -1.229609637451004e-20  7.559699302561947e-41  6.053226049973613e-40
19.7800  5.416083300348195e-21  -1.202607804714055e-20  7.231327659795788e-41  5.790291282000618e-40
19.7900  5.297147850502053e-21  -1.176198923552099e-20  6.917219538825582e-41  5.538777645774273e-40
19.8000  5.180824184937219e-21  -1.150369972938983e-20  6.616755373198179e-41  5.298189040108039e-40
19.8100  5.067054949709676e-21  -1.125108217786104e-20  6.329342508649116e-41  5.068050913027200e-40
19.8200  4.955784050349598e-21  -1.100401202663316e-20  6.054414034114363e-41  4.847909325732943e-40
19.8300  4.846956624203701e-21  -1.076236745657719e-20  5.791427663519586e-41  4.637330057225156e-40
19.8400  4.740519013384950e-21  -1.052602932367307e-20  5.539864666141263e-41  4.435897747817845e-40
19.8500  4.636418738316270e-21  -1.029488110026516e-20  5.299228843429835e-41  4.243215079857756e-40
19.8600  4.534604471855250e-21  -1.006880881760771e-20  5.069045550276740e-41  4.058901994030276e-40
19.8700  4.435026013987042e-21  -9.847701009672041e-21  4.848860758794787e-41  3.882594939706719e-40
19.8800  4.337634267072998e-21  -9.631448658187646e-21  4.638240162765231e-41  3.713946157854376e-40
19.8900  4.242381211642848e-21  -9.419945138890235e-21  4.436768320985088e-41  3.552622995094923e-40
19.9000  4.149219882718470e-21  -9.213086168950119e-21  4.244047837825000e-41  3.398307247558138e-40
19.9100  4.058104346657577e-21  -9.010769755555053e-21  4.059698579381284e-41  3.250694533236732e-40
19.9200  3.968989678505912e-21  -8.812896145622198e-21  3.883356923676130e-41  3.109493691604292e-40
19.9300  3.881831939846786e-21  -8.619367776614372e-21  3.714675043426909e-41  2.974426209312094e-40
19.9400  3.796588157137034e-21  -8.430089228436379e-21  3.553320219969953e-41  2.845225670832008e-40
19.9500  3.713216300518691e-21  -8.244967176387669e-21  3.398974186985502e-41  2.721637232961875e-40
19.9600  3.631675263095978e-21  -8.063910345148145e-21  3.251332502729364e-41  2.603417122156890e-40
19.9700  3.551924840667345e-21  -7.886829463774422e-21  3.110103949533017e-41  2.490332153695446e-40
19.9800  3.473925711902597e-21  -7.713637221684367e-21  2.975009959387726e-41  2.382159271731050e-40
19.9900  3.397639418955321e-21  -7.544248225608181e-21  2.845784064479609e-41  2.278685109323048e-40
20.0000  3.323028348501058e-21  -7.378578957484851e-21  2.722171371591911e-41  2.179705567578362e-40
20.0100  3.250055713191876e-21  -7.216547733283161e-21  2.603928059337716e-41  2.085025413074110e-40
20.0200  3.178685533518190e-21  -7.058074662726988e-21  2.490820897231434e-41  1.994457892767011e-40
20.0300  3.108882620068888e-21  -6.903081609905011e-21  2.382626785650438e-41  1.907824365630040e-40
20.0400  3.040612556181027e-21  -6.751492154745431e-21  2.279132315779455e-41  1.824953950289719e-40
20.0500  2.973841680970527e-21  -6.603231555336679e-21  2.180133348669702e-41  1.745683187969035e-40
20.0600  2.908537072735514e-21  -6.458226711075565e-21  2.085434612582495e-41  1.669855720071152e-40
20.0700  2.844666532724110e-21  -6.316406126624664e-21  1.994849317823080e-41  1.597321979767962e-40
20.0800  2.782198569258692e-21  -6.177699876661200e-21  1.908198788304990e-41  1.527938896985139e-40
20.0900  2.721102382208762e-21  -6.042039571400029e-21  1.825312109118192e-41  1.461569616201802e-40
20.1000  2.661347847804794e-21  -5.909358322873726e-21  1.746025789405848e-41  1.398083226508148e-40
20.1100  2.602905503785569e-21  -5.779590711953145e-21  1.670183439884753e-41  1.337354503388604e-40
20.1200  2.545746534871661e-21  -5.652672756092210e-21  1.597635464373355e-41  1.279263661721183e-40
20.1300  2.489842758557927e-21  -5.528541877781007e-21  1.528238764718917e-41  1.223696119505836e-40
20.1400  2.435166611217983e-21  -5.407136873691640e-21  1.461856458541790e-41  1.170542271855768e-40
20.1500  2.381691134513832e-21  -5.288397884501640e-21  1.398357609240071e-41  1.119697274805919e-40
20.1600  2.329389962103917e-21  -5.172266365380036e-21  1.337616967722080e-41  1.071060838512188e-40
20.1700  2.278237306643077e-21  -5.058685057121538e-21  1.279514725357237e-41  1.024537029433492e-40
20.1800  2.228207947067969e-21  -4.947597957914619e-21  1.223936277658046e-41  9.800340811064565e-41
20.1900  2.179277216161699e-21  -4.838950295729549e-21  1.170771998227055e-41  9.374642131395266e-41
20.2000  2.131420988391535e-21  -4.732688501312776e-21  1.119917022522909e-41  8.967434580694423e-41
20.2100  2.084615668013697e-21  -4.628760181774353e-21  1.071271041018987e-41  8.577914957385761e-41
20.2200  2.038838177439358e-21  -4.527114094755371e-21  1.024738101346637e-41  8.205314948664431e-41
20.2300  1.994065945856131e-21  -4.427700123162665e-21  9.802264190327341e-42  7.848899615028935e-41
20.2400  1.950276898099419e-21  -4.330469250458342e-21  9.376481964582618e-42  7.507965940640550e-41
20.2500  1.907449443768153e-21  -4.235373536491934e-21  8.969194496808098e-42  7.181841446651083e-41
20.2600  1.865562466579535e-21  -4.142366093863285e-21  8.579598427794085e-42  6.869882864763615e-41
20.2700  1.824595313957556e-21  -4.051401064804488e-21  8.206925293949470e-42  6.571474868409972e-41
20.2800  1.784527786850144e-21  -3.962433598569491e-21  7.850440011536182e-42  6.286028859042246e-41
20.2900  1.745340129769921e-21  -3.875419829320220e-21  7.509439426744182e-42  6.012981805144258e-41
20.3000  1.707013021053671e-21  -3.790316854498317e-21  7.183250928747007e-42  5.751795131673118e-41
20.3100  1.669527563335695e-21  -3.707082713671828e-21  6.871231123002242e-42  5.501953657740176e-41
20.3200  1.632865274230374e-21  -3.625676367846409e-21  6.572764562179965e-42  5.262964580436117e-41
20.3300  1.597008077219344e-21  -3.546057679230852e-21  6.287262532216050e-42  5.034356502795746e-41
20.3400  1.561938292738778e-21  -3.468187391446951e-21  6.014161891095803e-42  4.815678503985225e-41
20.3500  1.527638629462391e-21  -3.392027110173962e-21  5.752923958077559e-42  4.606499249877671e-41
20.3600  1.494092175775873e-21  -3.317539284218087e-21  5.503033451165129e-42  4.406406142262824e-41
20.3700  1.461282391438531e-21  -3.244687186997692e-21  5.263997470733498e-42  4.215004505012599e-41
20.3800  1.429193099428045e-21  -3.173434898435074e-21  5.035344527302813e-42  4.031916805597267e-41
20.3900  1.397808477964312e-21  -3.103747287245903e-21  4.816623611543152e-42  3.856781910416745e-41
20.4000  1.367113052708436e-21  -3.035589993617571e-21  4.607403304675564e-42  3.689254372478145e-41
20.4100  1.337091689133035e-21  -2.968929412267919e-21  4.407270927514765e-42  3.529003750014585e-41
20.4200  1.307729585060087e-21  -2.903732675875990e-21  4.215831726474969e-42  3.375713954701230e-41
20.4300  1.279012263362647e-21  -2.839967638876642e-21  4.032708094933285e-42  3.229082628182960e-41
20.4400  1.250925564826827e-21  -2.777602861611018e-21  3.857538828414859e-42  3.088820545683889e-41
20.4500  1.223455641170529e-21  -2.716607594825074e-21  3.689978412130636e-42  2.954651045522375e-41
20.4600  1.196588948215481e-21  -2.656951764508505e-21  3.529696339462430e-42  2.826309483406256e-41
20.4700  1.170312239209218e-21  -2.598605957066621e-21  3.376376460051064e-42  2.703542710431945e-41
20.4800  1.144612558293704e-21  -2.541541404817819e-21  3.229716356201667e-42  2.586108573757732e-41
20.4900  1.119477234117384e-21  -2.485729971809547e-21  3.089426746376146e-42  2.473775438966420e-41
20.5000  1.094893873587514e-21  -2.431144139945735e-21  2.955230914596245e-42  2.366321733175148e-41
20.5100  1.070850355759687e-21  -2.377756995418865e-21  2.826864164631675e-42  2.263535507991210e-41
20.5200  1.047334825861542e-21  -2.325542215439987e-21  2.704073297896762e-42  2.165214021451828e-41
20.5300  1.024335689447712e-21  -2.274474055260145e-21  2.586616114025765e-42  2.071163338123259e-41
20.5400  1.001841606683127e-21  -2.224527335476801e-21  2.474260933141757e-42  1.981197946570437e-41
20.5500  9.798414867518509e-22  -2.175677429619008e-21  2.366786138876786e-42  1.895140393442655e-41
20.5600  9.583244823887069e-22  -2.127900252005214e-21  2.263979741241927e-42  1.812820933453503e-41
20.5700  9.372799845309751e-22  -2.081172245867700e-21  2.165638958485003e-42  1.734077194564672e-41
20.5800  9.166976170875477e-22  -2.035470371737797e-21  2.071569817111202e-42  1.658753857713223e-41
20.5900  8.965672318229443e-22  -1.990772096086171e-21  1.981586769277663e-42  1.586702350450572e-41
20.6000  8.768789033536762e-22  -1.947055380212555e-21  1.895512326807329e-42  1.517780553888927e-41
20.6100  8.576229242544891e-22  -1.904298669379462e-21  1.813176711100195e-42  1.451852522377127e-41
20.6200  8.387898002720691e-22  -1.862480882184517e-21  1.734417518251407e-42  1.388788215352957e-41
20.6300  8.203702456438563e-22  -1.821581400166170e-21  1.659079398715673e-42  1.328463240843034e-41
20.6400  8.023551785196542e-22  -1.781580057637668e-21  1.587013750886119e-42  1.270758610104315e-41
20.6500  7.847357164837803e-22  -1.742457131744259e-21  1.518078427983216e-42  1.215560502923283e-41
20.6600  7.675031721755469e-22  -1.704193332738749e-21  1.452137457675603e-42  1.162760043109847e-41
20.6700  7.506490490059178e-22  -1.666769794470598e-21  1.389060773879779e-42  1.112253083743165e-41
20.6800  7.341650369682229e-22  -1.630168065083869e-21  1.328723960209643e-42  1.063940001745751e-41
20.6900  7.180430085408700e-22  -1.594370097919461e-21  1.271008004569855e-42  1.017725501380706e-41
20.7000  7.022750146800305e-22  -1.559358242617106e-21  1.215799064408955e-42  9.735184262844596e-42
20.7100  6.868532809003254e-22  -1.525115236412783e-21  1.162988242169209e-42  9.312315796642745e-42
20.7200  6.717702034415782e-22  -1.491624195627221e-21  1.112471370490277e-42  8.907815523058512e-42
20.7300  6.570183455197434e-22  -1.458868607341327e-21  1.064148806743011e-42  8.520885580517898e-42
20.7400  6.425904336601650e-22  -1.426832321254405e-21  1.017925236488117e-42  8.150762764263963e-42
20.7500  6.284793541113541e-22  -1.395499541721177e-21  9.737094854720073e-43  7.796717020964152e-42
20.7600  6.146781493375202e-22  -1.364854819963662e-21  9.314143397890202e-43  7.458050008707561e-42
20.7700  6.011800145881243e-22  -1.334883046454082e-21  8.909563738552658e-43  7.134093719551783e-42
20.7800  5.879782945427638e-22  -1.305569443465037e-21  8.522557858548031e-43  6.824209161902372e-42
20.7900  5.750664800297344e-22  -1.276899557783273e-21  8.152362403335593e-43  6.527785100125953e-42
20.8000  5.624382048166526e-22  -1.248859253583459e-21  7.798247176305177e-43  6.244236848910937e-42
20.8100  5.500872424715528e-22  -1.221434705458449e-21  7.459513698491839e-43  5.973005119997730e-42
20.8200  5.380075032929156e-22  -1.194612391602594e-21  7.135493830852353e-43  5.713554919003670e-42
20.8300  5.261930313071120e-22  -1.168379087144759e-21  6.825548456386106e-43  5.465374490166762e-42
20.8400  5.146380013317803e-22  -1.142721857627729e-21  6.529066219500840e-43  5.227974306926654e-42
20.8500  5.033367161036931e-22  -1.117628052630817e-21  6.245462320136757e-43  5.000886106351930e-42
20.8600  4.922836034696934e-22  -1.093085299532509e-21  5.974177360270372e-43  4.783661965509087e-42
20.8700  4.814732136393184e-22  -1.069081497410088e-21  5.714676240522980e-43  4.575873417951399e-42
20.8800  4.709002164977533e-22  -1.045604811073214e-21  5.466447104697255e-43  4.377110608584963e-42
20.8900  4.605593989777929e-22  -1.022643665228524e-21  5.229000330160148e-43  4.186981485244949e-42
20.9000  4.504456624895135e-22  -1.000186738772381e-21  5.001867562080660e-43  4.005111025387448e-42
20.9100  4.405540204063884e-22  -9.782229592089484e-22  4.784600789617559e-43  3.831140496371610e-42
20.9200  4.308795956066088e-22  -9.567414971908398e-22  4.576771462234849e-43  3.664726747873019e-42
20.9300  4.214176180683937e-22  -9.357317611796621e-22  4.377969644401960e-43  3.505541535032564e-42
20.9400  4.121634225181089e-22  -9.151833922238023e-22  4.187803207011330e-43  3.353270871005817e-42
20.9500  4.031124461300306e-22  -8.950862588508980e-22  4.005897053918484e-43  3.207614407635782e-42
20.9600  3.942602262766225e-22  -8.754304520724665e-22  3.831892382079015e-43  3.068284843027463e-42
20.9700  3.856023983282161e-22  -8.562062804982298e-22  3.665445973823067e-43  2.935007354855681e-42
20.9800  3.771346935010084e-22  -8.374042655577279e-22  3.506229519871388e-43  2.807519058288369e-42
20.9900  3.688529367523177e-22  -8.190151368268638e-22  3.353928971757632e-43  2.685568487456137e-42
21.0000  3.607530447220589e-22  -8.010298274570761e-22  3.208243922379566e-43  2.568915099445300e-42
21.0100  3.528310237194230e-22  -7.834394697048864e-22  3.068887013457368e-43  2.457328799836033e-42
21.0200  3.450829677537685e-22  -7.662353905596148e-22  2.935583368730227e-43  2.350589488849774e-42
21.0300  3.375050566087539e-22  -7.494091074671107e-22  2.808070051773257e-43  2.248486627210703e-42
21.0400  3.300935539587616e-22  -7.329523241473882e-22  2.686095547365290e-43  2.150818820864927e-42
21.0500  3.228448055266846e-22  -7.168569265041059e-22  2.569419265384565e-43  2.057393423738292e-42
21.0600  3.157552372821677e-22  -7.011149786238715e-22  2.457811066253759e-43  1.968026157749250e-42
21.0700  3.088213536794144e-22  -6.857187188634026e-22  2.351050806998331e-43  1.882540749327264e-42
21.0800  3.020397359336913e-22  -6.706605560226102e-22  2.248927907022783e-43  1.800768581719839e-42
21.0900  2.954070403356798e-22  -6.559330656017215e-22  2.151240932748361e-43  1.722548362402302e-42
21.1000  2.889199966028437e-22  -6.415289861405941e-22  2.057797200292893e-43  1.647725804934373e-42
21.1100  2.825754062670016e-22  -6.274412156384186e-22  1.968412395409082e-43  1.576153324635967e-42
21.1200  2.763701410973057e-22  -6.136628080520419e-22  1.882910209931586e-43  1.507689747481957e-42
21.1300  2.703011415578531e-22  -6.001869698711881e-22  1.801121994015792e-43  1.442200031641730e-42
21.1400  2.643654152991669e-22  -5.870070567688851e-22  1.722886423482346e-43  1.379555001114245e-42
21.1500  2.585600356828033e-22  -5.741165703254476e-22  1.648049181611273e-43  1.319631090933237e-42
21.1600  2.528821403383591e-22  -5.615091548243988e-22  1.576462654758053e-43  1.262310103439965e-42
21.1700  2.473289297521659e-22  -5.491785941187550e-22  1.507985641191261e-43  1.207478975142782e-42
21.1800  2.418976658869761e-22  -5.371188085661239e-22  1.442483072577462e-43  1.155029553703643e-42
21.1900  2.365856708319610e-22  -5.253238520311071e-22  1.379825747564003e-43  1.104858384611693e-42
21.2000  2.313903254823536e-22  -5.137879089535309e-22  1.319890076934209e-43  1.056866507123133e-42
21.2100  2.263090682480862e-22  -5.025052914810545e-22  1.262557839832298e-43  1.010959259064875e-42
21.2200  2.213393937907866e-22  -4.914704366647477e-22  1.207715950577189e-43  9.670460901169654e-43
21.2300  2.164788517885085e-22  -4.806779037162526e-22  1.155256235605255e-43  9.250403832054910e-43
21.2400  2.117250457275885e-22  -4.701223713251762e-22  1.105075220102034e-43  8.848592836536493e-43
21.2500  2.070756317210338e-22  -4.597986350353928e-22  1.057073923902052e-43  8.464235357540252e-43
21.2600  2.025283173528571e-22  -4.497016046789614e-22  1.011157666254164e-43  8.096573264396813e-43
21.2700  1.980808605477899e-22  -4.398263018663946e-22  9.672358790673443e-44  7.744881357457404e-43
21.2800  1.937310684658166e-22  -4.301678575320391e-22  9.252219282685233e-44  7.408465937664791e-43
21.2900  1.894767964209841e-22  -4.207215095333598e-22  8.850329429201449e-44  7.086663438258010e-43
21.3000  1.853159468239538e-22  -4.114826003029421e-22  8.465896517603541e-44  6.778839115911875e-43
21.3100  1.812464681477759e-22  -4.024465745520560e-22  8.098162268434176e-44  6.484385798729655e-43
21.3200  1.772663539163728e-22  -3.936089770246489e-22  7.746401339719528e-44  6.202722688619335e-43
21.3300  1.733736417152377e-22  -3.849654503006606e-22  7.409919896259518e-44  5.933294215691236e-43
21.3400  1.695664122238560e-22  -3.765117326475757e-22  7.088054241063974e-44  5.675568942417310e-43
21.3500  1.658427882693750e-22  -3.682436559191562e-22  6.780169506235296e-44  5.429038515390593e-43
21.3600  1.622009339010553e-22  -3.601571435003171e-22  6.485658400715399e-44  5.193216662617241e-43
21.3700  1.586390534850458e-22  -3.522482082971310e-22  6.203940012426951e-44  4.967638234363316e-43
21.3800  1.551553908190382e-22  -3.445129507709730e-22  5.934458662446143e-44  4.751858285664424e-43
21.3900  1.517482282663629e-22  -3.369475570158339e-22  5.676682808946932e-44  4.545451198688515e-43
21.4000  1.484158859090999e-22  -3.295482968778555e-22  5.430103998754760e-44  4.348009843220723e-43
21.4100  1.451567207197872e-22  -3.223115221161605e-22  5.194235864441810e-44  4.159144773614321e-43
21.4200  1.419691257513182e-22  -3.152336646040694e-22  4.968613164985544e-44  3.978483460623846e-43
21.4300  1.388515293446287e-22  -3.083112345698189e-22  4.752790868098295e-44  3.805669556605163e-43
21.4400  1.358023943537827e-22  -3.015408188759126e-22  4.546343272417798e-44  3.640362192633146e-43
21.4500  1.328202173880755e-22  -2.949190793362577e-22  4.348863167827292e-44  3.482235306150553e-43
21.4600  1.299035280707790e-22  -2.884427510702554e-22  4.159961032248865e-44  3.330976997821878e-43
21.4700  1.270508883141664e-22  -2.821086408930367e-22  3.979264263325816e-44  3.186288916323666e-43
21.4800  1.242608916104551e-22  -2.759136257410467e-22  3.806416443478518e-44  3.047885669857734e-43
21.4900  1.215321623383218e-22  -2.698546511322031e-22  3.641076636884152e-44  2.915494263226595e-43
21.5000  1.188633550846458e-22  -2.639287296598691e-22  3.482918716993614e-44  2.788853559360690e-43
21.5100  1.162531539811463e-22  -2.581329395198986e-22  3.331630723259182e-44  2.667713764235351e-43
21.5200  1.137002720555874e-22  -2.524644230700257e-22  3.186914245804046e-44  2.551835934161477e-43
21.5300  1.112034505972300e-22  -2.469203854208909e-22  3.048483836820066e-44  2.440991504478097e-43
21.5400  1.087614585362190e-22  -2.414980930580079e-22  2.916066447532712e-44  2.334961838717176e-43
21.5500  1.063730918365975e-22  -2.361948724939901e-22  2.789400889622612e-44  2.233537797351403e-43
21.5600  1.040371729026518e-22  -2.310081089503757e-22  2.668237320041432e-44  2.136519325274342e-43
21.5700  1.017525499982916e-22  -2.259352450683979e-22  2.552336748205850e-44  2.043715057199257e-43
21.5800  9.951809667918168e-23  -2.209737796480671e-22  2.441470564597626e-44  1.954941940198290e-43
21.5900  9.733271123734228e-23  -2.161212664149423e-22  2.335420089839924e-44  1.870024872637438e-43
21.6000  9.519531615794721e-23  -2.113753128139837e-22  2.233976143360472e-44  1.788796358795170e-43
21.6100  9.310485758804980e-23  -2.067335788298915e-22  2.136938630790748e-44  1.711096178483417e-43
21.6200  9.106030481697558e-23  -2.021937758333506e-22  2.044116149287361e-44  1.636771071019278e-43
21.6300  8.906064976812550e-23  -1.977536654526104e-22  1.955325609997148e-44  1.565674432924085e-43
21.6400  8.710490650193888e-23  -1.934110584698452e-22  1.870391876921295e-44  1.497666028753561e-43
21.6500  8.519211072977113e-23  -1.891638137417498e-22  1.789147421466171e-44  1.432611714488678e-43
21.6600  8.332131933844665e-23  -1.850098371438380e-22  1.711431991999474e-44  1.370383172941626e-43
21.6700  8.149160992525221e-23  -1.809470805379252e-22  1.637092297759920e-44  1.310857660654988e-43
21.6800  7.970208034314200e-23  -1.769735407622832e-22  1.565981706496975e-44  1.253917765794883e-43
21.6900  7.795184825592955e-23  -1.730872586439720e-22  1.497959955244264e-44  1.199451176560548e-43
21.7000  7.624005070324766e-23  -1.692863180328605e-22  1.432892873656140e-44  1.147350459653525e-43
21.7100  7.456584367506171e-23  -1.655688448568587e-22  1.370652119361728e-44  1.097512848369534e-43
21.7200  7.292840169552634e-23  -1.619330061978982e-22  1.311114924814427e-44  1.049840039895005e-43
21.7300  7.132691741598064e-23  -1.583770093882023e-22  1.254163855137536e-44  1.004238001408476e-43
21.7400  6.976060121688100e-23  -1.548991011264033e-22  1.199686576488386e-44  9.606167846043954e-44
21.7500  6.822868081847545e-23  -1.514975666130683e-22  1.147575634484053e-44  9.188903482734702e-44
21.7600  6.673040090002725e-23  -1.481707287052091e-22  1.097728242251634e-44  8.789763885896143e-44
21.7700  6.526502272740056e-23  -1.449169470893592e-22  1.050046077685006e-44  8.407961767687520e-44
21.7800  6.383182378882386e-23  -1.417346174728086e-22  1.004435089508170e-44  8.042744037792506e-44
21.7900  6.243009743865206e-23  -1.386221707926005e-22  9.608053117626450e-45  7.693390317976871e-44
21.8000  6.105915254895155e-23  -1.355780724418963e-22  9.190706863530036e-45  7.359211521169545e-44
21.8100  5.971831316873616e-23  -1.326008215133307e-22  8.791488933005097e-45  7.039548492264261e-44
21.8200  5.840691819068627e-23  -1.296889500589825e-22  8.409611883700630e-45  6.733770707960924e-44
21.8300  5.712432102518670e-23  -1.268410223665950e-22  8.044322477501531e-45  6.441275033082106e-44
21.8400  5.586988928152254e-23  -1.240556342516918e-22  7.694900194794766e-45  6.161484530911597e-44
21.8500  5.464300445607593e-23  -1.213314123652365e-22  7.360655813271533e-45  5.893847325208451e-44
21.8600  5.344306162736974e-23  -1.186670135164966e-22  7.040930048462192e-45  5.637835511651826e-44
21.8700  5.226946915780826e-23  -1.160611240107766e-22  6.735092253322427e-45  5.392944116569602e-44
21.8800  5.112164840196735e-23  -1.135124590016946e-22  6.442539174305698e-45  5.158690100896796e-44
21.8900  4.999903342129056e-23  -1.110197618576827e-22  6.162693761468291e-45  4.934611407399168e-44
21.9000  4.890107070505036e-23  -1.085818035423986e-22  5.895004030260027e-45  4.720266049282721e-44
21.9100  4.782721889743704e-23  -1.061973820087434e-22  5.638941972755493e-45  4.515231238391365e-44
21.9200  4.677694853064064e-23  -1.038653216061864e-22  5.394002516178264e-45  4.319102551273191e-44
21.9300  4.574974176379422e-23  -1.015844725011049e-22  5.159702526663868e-45  4.131493131470417e-44
21.9400  4.474509212764999e-23  -9.935371010985341e-23  4.935579856296394e-45  3.952032926459583e-44
21.9500  4.376250427486216e-23  -9.717193454428209e-23  4.721192431539121e-45  3.780367957736859e-44
21.9600  4.280149373575360e-23  -9.503807006943159e-23  4.516117381261095e-45  3.616159622608779e-44
21.9700  4.186158667944570e-23  -9.295106457313681e-23  4.319950202639724e-45  3.459084026311148e-44
21.9800  4.094231968023372e-23  -9.090988904727790e-23  4.132303963294189e-45  3.308831343138812e-44
21.9900  4.004323948909262e-23  -8.891353708042286e-23  3.952808538075866e-45  3.165105205326103e-44
22.0000  3.916390281020035e-23  -8.696102436161147e-23  3.781109879010392e-45  3.027622118472577e-44
22.0100  3.830387608236876e-23  -8.505138819503612e-23  3.616869316951365e-45  2.896110902360968e-44
22.0200  3.746273526527413e-23  -8.318368702537996e-23  3.459762893568183e-45  2.770312156064410e-44
22.0300  3.664006563038209e-23  -8.135699997357848e-23  3.309480722350424e-45  2.649977746287868e-44
22.0400  3.583546155646367e-23  -7.957042638277569e-23  3.165726377368363e-45  2.534870317934545e-44
22.0500  3.504852632960183e-23  -7.782308537425089e-23  3.028216308583971e-45  2.424762825931886e-44
22.0600  3.427887194758973e-23  -7.611411541309718e-23  2.896679282559139e-45  2.319438087393710e-44
22.0700  3.352611892862439e-23  -7.444267388343755e-23  2.770855847457918e-45  2.218688353235137e-44
22.0800  3.278989612420133e-23  -7.280793667296906e-23  2.650497821287536e-45  2.122314898395330e-44
22.0900  3.206984053611806e-23  -7.120909776663016e-23  2.535367802368746e-45  2.030127629859795e-44
22.1000  3.136559713749603e-23  -6.964536884919131e-23  2.425238701069954e-45  1.941944711709054e-44
22.1100  3.067681869773289e-23  -6.811597891657219e-23  2.319893291881454e-45  1.857592206454135e-44
22.1200  3.000316561129886e-23  -6.662017389569446e-23  2.219123784946285e-45  1.776903731951421e-44
22.1300  2.934430573029245e-23  -6.515721627268240e-23  2.122731416202554e-45  1.699720133220123e-44
22.1400  2.869991420067350e-23  -6.372638472922819e-23  2.030526055328804e-45  1.625889168515078e-44
22.1500  2.806967330209218e-23  -6.232697378694231e-23  1.942325830719097e-45  1.555265209035623e-44
22.1600  2.745327229123551e-23  -6.095829345951416e-23  1.857956770748123e-45  1.487708951678271e-44
22.1700  2.685040724861387e-23  -5.961966891251090e-23  1.777252460618710e-45  1.423087144266571e-44
22.1800  2.626078092871206e-23  -5.831044013064713e-23  1.700053714114891e-45  1.361272322716216e-44
22.1900  2.568410261343087e-23  -5.702996159236114e-23  1.626208259613093e-45  1.302142559616915e-44
22.2000  2.512008796874723e-23  -5.577760195153737e-23  1.555570439732073e-45  1.245581223735178e-44
22.2100  2.456845890452187e-23  -5.455274372621822e-23  1.488000924029221e-45  1.191476749963583e-44
22.2200  2.402894343738571e-23  -5.335478299415157e-23  1.423366434176503e-45  1.139722419262807e-44
22.2300  2.350127555663704e-23  -5.218312909502399e-23  1.361539481073970e-45  1.090216148162325e-44
22.2400  2.298519509308377e-23  -5.103720433923284e-23  1.302398113382304e-45  1.042860287404618e-44
22.2500  2.248044759076572e-23  -4.991644372305363e-23  1.245825676978390e-45  9.975614293356751e-45
22.2600  2.198678418149385e-23  -4.882029465006221e-23  1.191710584859446e-45  9.542302236619118e-45
22.2700  2.150396146214463e-23  -4.774821665867441e-23  1.139946097041856e-45  9.127812012100808e-45
22.2800  2.103174137464895e-23  -4.669968115566886e-23  1.090430110020567e-45  8.731326053425380e-45
22.2900  2.056989108861647e-23  -4.567417115556162e-23  1.043064955373769e-45  8.352062306953534e-45
